machine,limits,benchmark,lower_is_better,result
"nibbler.soe.ucsc.edu","no_limits","stressng-string-strchr",false,78734.130382
"nibbler.soe.ucsc.edu","no_limits","stressng-string-strcoll",false,32887.846262
"nibbler.soe.ucsc.edu","no_limits","stressng-string-strcmp",false,143172.642747
"nibbler.soe.ucsc.edu","no_limits","stressng-string-strcpy",false,112994.606794
"nibbler.soe.ucsc.edu","no_limits","stressng-string-strlen",false,108774.978636
"nibbler.soe.ucsc.edu","no_limits","stressng-string-strncasecmp",false,22123.486504
"nibbler.soe.ucsc.edu","no_limits","stressng-string-strncat",false,28973.275295
"nibbler.soe.ucsc.edu","no_limits","stressng-string-strncmp",false,40348.928907
"nibbler.soe.ucsc.edu","no_limits","stressng-string-strrchr",false,37668.176922
"nibbler.soe.ucsc.edu","no_limits","stressng-string-strxfrm",false,5000.584501
